# [0]SEQN, [1]Timestamp, [2]VCC, [3]Gyro_X, [4]Gyro_Y, [5]Gyro_Z, [6]Acc_X, [7]Acc_Y, [8]Acc_Z, [9]Magn_X, [10]Magn_Y, [11]Magn_Z, [12]Temp, [13]Aux_ADC
90669,117851845011941,5.058456,-0.15,-0.1,0.4,9.79684335,0.0326561445,0.195936867,7.175e-05,2.055e-05,4.85e-06,31.44,0
90670,117851846431675,5.058456,-0.15,-0.1,0.55,9.79684335,0.0326561445,0.195936867,7.175e-05,2.055e-05,4.9e-06,31.58,0
90670,117851847494170,5.058456,0.0,-0.15,0.6,9.7641872055,0.0326561445,0.195936867,7.175e-05,2.05e-05,4.9e-06,31.58,0
90670,117851848868716,5.058456,0.05,-0.25,0.55,9.7641872055,0.0326561445,0.195936867,7.175e-05,2.04e-05,4.9e-06,31.58,0
90670,117851849992393,5.058456,-0.05,-0.2,0.55,9.7641872055,0.0326561445,0.195936867,7.18e-05,2.035e-05,4.9e-06,31.58,0
90670,117851851325663,5.058456,0.0,-0.2,0.6,9.7641872055,0.0326561445,0.195936867,7.18e-05,2.03e-05,4.9e-06,31.58,0
90670,117851852497739,5.058456,0.0,-0.15,0.55,9.79684335,0.0,0.195936867,7.185e-05,2.035e-05,4.85e-06,31.58,0
90670,117851853768920,5.058456,0.15,0.0,0.45,9.8294994945,0.0,0.195936867,7.19e-05,2.04e-05,4.85e-06,31.58,0
90670,117851854998267,5.058456,0.35,0.05,0.4,9.8294994945,0.0,0.195936867,7.19e-05,2.045e-05,4.85e-06,31.58,0
90670,117851856020184,5.058456,0.45,0.05,0.2,9.8294994945,0.0,0.195936867,7.195e-05,2.05e-05,4.8e-06,31.58,0
90670,117851857446902,5.058456,0.6,0.15,0.1,9.8294994945,0.0,0.195936867,7.19e-05,2.055e-05,4.8e-06,31.58,0
90670,117851858512890,5.058456,0.6,0.15,0.0,9.8294994945,0.0,0.195936867,7.19e-05,2.055e-05,4.8e-06,31.58,0
90670,117851859884572,5.058456,0.65,0.25,0.0,9.8294994945,0.0,0.1632807225,7.19e-05,2.055e-05,4.85e-06,31.58,0
90670,117851861026897,5.058456,0.5,0.45,0.15,9.8294994945,-0.0326561445,0.1632807225,7.185e-05,2.06e-05,4.85e-06,31.58,0
90670,117851862346268,5.058456,0.4,0.45,0.25,9.8294994945,-0.0326561445,0.1632807225,7.185e-05,2.06e-05,4.9e-06,31.58,0
90671,117851863513176,5.058456,0.2,0.65,0.35,9.8294994945,-0.0326561445,0.195936867,7.185e-05,2.06e-05,4.95e-06,31.58,0
90671,117851864800980,5.058456,0.05,0.7,0.35,9.8294994945,0.0,0.195936867,7.185e-05,2.055e-05,4.95e-06,31.58,0
90671,117851866009094,5.058456,0.1,0.65,0.3,9.8294994945,0.0,0.195936867,7.185e-05,2.055e-05,5e-06,31.58,0
90671,117851867021304,5.058456,0.15,0.55,0.35,9.8294994945,0.0,0.195936867,7.19e-05,2.055e-05,5e-06,31.58,0
90671,117851868507247,5.060874,0.2,0.25,0.25,9.8294994945,0.0,0.195936867,7.19e-05,2.05e-05,5e-06,31.58,0
90671,117851869513451,5.060874,0.3,0.1,0.35,9.79684335,0.0326561445,0.2285930115,7.195e-05,2.055e-05,5e-06,31.58,0
90671,117851870923756,5.060874,0.25,0.0,0.3,9.79684335,0.0326561445,0.195936867,7.19e-05,2.055e-05,5e-06,31.58,0
90671,117851872036467,5.060874,0.1,0.05,0.25,9.8294994945,0.0326561445,0.195936867,7.18e-05,2.06e-05,5e-06,31.58,0
90671,117851873367083,5.060874,0.0,0.4,0.25,9.8294994945,0.0326561445,0.1632807225,7.17e-05,2.065e-05,5e-06,31.58,0
90671,117851874518556,5.060874,-0.15,0.55,0.2,9.8294994945,0.0,0.1632807225,7.16e-05,2.065e-05,5e-06,31.58,0
90671,117851875816766,5.060874,-0.05,0.65,0.3,9.8294994945,0.0,0.1632807225,7.155e-05,2.065e-05,4.9e-06,31.58,0
90671,117851877016709,5.060874,0.4,0.65,0.35,9.8294994945,-0.0326561445,0.1632807225,7.155e-05,2.06e-05,4.85e-06,31.58,0
90671,117851878277903,5.060874,0.75,0.5,0.45,9.79684335,-0.0326561445,0.195936867,7.155e-05,2.055e-05,4.8e-06,31.58,0
90671,117851879523662,5.060874,0.9,0.3,0.55,9.79684335,-0.0326561445,0.195936867,7.16e-05,2.05e-05,4.75e-06,31.58,0
90671,117851880525465,5.060874,0.9,0.4,0.5,9.79684335,-0.0326561445,0.195936867,7.17e-05,2.055e-05,4.8e-06,31.58,0
90672,117851881950088,5.060874,0.6,0.45,0.4,9.79684335,0.0,0.195936867,7.16e-05,2.065e-05,4.85e-06,31.58,0
90672,117851883050647,5.060874,0.35,0.4,0.3,9.79684335,0.0,0.1632807225,7.16e-05,2.07e-05,4.9e-06,31.58,0
90672,117851884395580,5.058456,0.2,0.4,0.05,9.79684335,0.0326561445,0.1632807225,7.16e-05,2.075e-05,4.95e-06,31.58,0
90672,117851885526101,5.058456,-0.05,0.2,-0.1,9.79684335,0.0326561445,0.130624578,7.165e-05,2.075e-05,4.9e-06,31.58,0
90672,117851886843587,5.058456,-0.2,0.05,-0.1,9.8294994945,0.0326561445,0.130624578,7.17e-05,2.08e-05,4.85e-06,31.58,0
90672,117851888028934,5.058456,-0.3,0.1,-0.3,9.8294994945,0.0326561445,0.130624578,7.175e-05,2.075e-05,4.8e-06,31.58,0
90672,117851889299137,5.058456,-0.35,0.15,-0.35,9.8294994945,0.0326561445,0.1632807225,7.175e-05,2.075e-05,4.85e-06,31.58,0
90672,117851890537423,5.058456,-0.25,0.2,-0.35,9.8294994945,0.0326561445,0.1632807225,7.17e-05,2.075e-05,4.9e-06,31.58,0
90672,117851891535106,5.058456,-0.2,0.3,-0.5,9.8294994945,0.0,0.1632807225,7.16e-05,2.075e-05,4.9e-06,31.58,0
90672,117851892971671,5.058456,-0.15,0.35,-0.45,9.79684335,0.0,0.1632807225,7.155e-05,2.075e-05,4.95e-06,31.58,0
90672,117851894063640,5.058456,-0.1,0.35,-0.35,9.8294994945,0.0,0.130624578,7.155e-05,2.075e-05,4.95e-06,31.58,0
90672,117851895422751,5.058456,-0.2,0.4,-0.2,9.8294994945,0.0,0.130624578,7.155e-05,2.07e-05,4.95e-06,31.58,0
90672,117851896541050,5.058456,-0.25,0.45,0.0,9.862155639,0.0,0.130624578,7.15e-05,2.07e-05,5e-06,31.58,0
90672,117851897878999,5.058456,-0.3,0.55,0.15,9.862155639,0.0326561445,0.1632807225,7.15e-05,2.07e-05,5e-06,31.58,0
90672,117851899038015,5.058456,-0.35,0.65,0.25,9.862155639,0.0326561445,0.195936867,7.15e-05,2.065e-05,5e-06,31.58,0
90673,117851900331126,5.060874,-0.35,0.75,0.2,9.862155639,0.0326561445,0.195936867,7.145e-05,2.065e-05,5.05e-06,31.58,0
90673,117851901551952,5.060874,-0.25,0.75,0.15,9.862155639,0.0326561445,0.195936867,7.145e-05,2.065e-05,5.05e-06,31.58,0
90673,117851902544886,5.060874,-0.1,0.55,0.15,9.8294994945,0.065312289,0.195936867,7.15e-05,2.07e-05,5.05e-06,31.58,0
90673,117851903998702,5.060874,0.05,0.45,0.2,9.79684335,0.065312289,0.195936867,7.15e-05,2.08e-05,5.05e-06,31.58,0
90673,117851905069089,5.060874,0.2,0.3,0.4,9.79684335,0.065312289,0.195936867,7.155e-05,2.085e-05,5.05e-06,31.58,0
90673,117851906447547,5.058456,0.25,0.1,0.6,9.79684335,0.065312289,0.1632807225,7.16e-05,2.09e-05,5.05e-06,31.58,0
90673,117851907556347,5.058456,0.3,0.05,0.7,9.7641872055,0.065312289,0.1632807225,7.16e-05,2.09e-05,5.05e-06,31.58,0
90673,117851908902747,5.058456,0.2,0.05,0.75,9.7641872055,0.065312289,0.1632807225,7.16e-05,2.09e-05,5.05e-06,31.58,0
90673,117851910075801,5.060874,0.05,0.1,0.55,9.7641872055,0.065312289,0.1632807225,7.165e-05,2.09e-05,5e-06,31.58,0
90673,117851911355852,5.060874,-0.05,0.25,0.35,9.7641872055,0.0326561445,0.1632807225,7.165e-05,2.09e-05,5e-06,31.58,0
90673,117851912554329,5.060874,-0.15,0.35,0.25,9.79684335,0.0326561445,0.1632807225,7.165e-05,2.09e-05,4.95e-06,31.58,0
90673,117851913806653,5.060874,0.0,0.3,0.05,9.8294994945,0.0326561445,0.1632807225,7.165e-05,2.095e-05,5e-06,31.72,0
90673,117851915022240,5.060874,0.1,0.2,0.0,9.862155639,0.0326561445,0.1632807225,7.16e-05,2.09e-05,5e-06,31.72,0
90673,117851916079987,5.060874,0.15,0.05,-0.05,9.862155639,0.0326561445,0.1632807225,7.155e-05,2.09e-05,5e-06,31.58,0
90673,117851917469828,5.058456,0.2,-0.05,-0.05,9.8294994945,0.0326561445,0.1632807225,7.15e-05,2.085e-05,4.95e-06,31.58,0
90674,117851918595740,5.058456,0.1,-0.05,-0.05,9.8294994945,0.0326561445,0.130624578,7.15e-05,2.08e-05,4.95e-06,31.58,0
90674,117851919922864,5.058456,0.05,0.1,-0.1,9.8294994945,0.0326561445,0.130624578,7.15e-05,2.08e-05,4.9e-06,31.58,0
90674,117851921073429,5.058456,0.0,0.25,-0.1,9.862155639,0.0326561445,0.130624578,7.15e-05,2.075e-05,4.85e-06,31.58,0
90674,117851922375271,5.058456,0.05,0.4,-0.1,9.8948117835,0.0326561445,0.130624578,7.15e-05,2.075e-05,4.85e-06,31.58,0
90674,117851923565506,5.058456,0.0,0.5,0.0,9.8948117835,0.0326561445,0.130624578,7.155e-05,2.075e-05,4.8e-06,31.58,0
90674,117851924820274,5.058456,-0.05,0.5,0.15,9.8948117835,0.0326561445,0.130624578,7.155e-05,2.075e-05,4.9e-06,31.58,0
90674,117851926066312,5.058456,-0.2,0.45,0.45,9.8948117835,0.0326561445,0.1632807225,7.155e-05,2.075e-05,4.95e-06,31.58,0
90674,117851927077125,5.058456,-0.4,0.45,0.75,9.8948117835,0.0,0.1632807225,7.155e-05,2.075e-05,5e-06,31.58,0
90674,117851928565513,5.058456,-0.6,0.4,1.05,9.8948117835,0.0,0.1632807225,7.15e-05,2.075e-05,5.05e-06,31.58,0
90674,117851929565151,5.058456,-0.7,0.35,1.2,9.8948117835,-0.0326561445,0.195936867,7.15e-05,2.08e-05,5.05e-06,31.58,0
90674,117851930948358,5.058456,-0.7,0.15,1.15,9.862155639,-0.0326561445,0.195936867,7.15e-05,2.085e-05,5.05e-06,31.58,0
90674,117851932091171,5.058456,-0.7,0.05,0.95,9.862155639,0.0,0.195936867,7.15e-05,2.085e-05,5.05e-06,31.58,0
90674,117851933401812,5.058456,-0.55,0.0,0.7,9.862155639,0.0,0.195936867,7.15e-05,2.08e-05,5.05e-06,31.58,0
90674,117851934576263,5.058456,-0.5,0.05,0.5,9.8294994945,0.0326561445,0.195936867,7.15e-05,2.075e-05,5e-06,31.58,0
90674,117851935852543,5.058456,-0.4,0.2,0.3,9.8294994945,0.065312289,0.195936867,7.15e-05,2.075e-05,5e-06,31.58,0
90675,117851937076931,5.058456,-0.25,0.3,0.3,9.8294994945,0.065312289,0.195936867,7.15e-05,2.075e-05,5e-06,31.58,0
90675,117851938128042,5.058456,-0.15,0.3,0.3,9.79684335,0.0979684335,0.195936867,7.15e-05,2.075e-05,4.95e-06,31.44,0
90675,117851939537160,5.058456,-0.05,0.3,0.4,9.7641872055,0.0979684335,0.195936867,7.15e-05,2.08e-05,4.95e-06,31.44,0
90675,117851940577026,5.058456,0.1,0.35,0.4,9.7641872055,0.0979684335,0.195936867,7.155e-05,2.075e-05,4.95e-06,31.44,0
90675,117851941978951,5.058456,0.2,0.4,0.4,9.7641872055,0.065312289,0.195936867,7.16e-05,2.075e-05,4.95e-06,31.44,0
90675,117851943106608,5.058456,0.35,0.4,0.35,9.79684335,0.065312289,0.195936867,7.165e-05,2.075e-05,5e-06,31.44,0
90675,117851944431288,5.058456,0.45,0.35,0.25,9.8294994945,0.065312289,0.195936867,7.16e-05,2.075e-05,4.95e-06,31.44,0
90675,117851945587720,5.058456,0.65,0.25,0.25,9.8294994945,0.0326561445,0.1632807225,7.16e-05,2.08e-05,4.95e-06,31.44,0
90676,117851946876850,5.058456,0.85,0.1,0.2,9.8294994945,0.0326561445,0.1632807225,7.155e-05,2.085e-05,4.95e-06,31.58,0
90676,117851948079796,5.058456,0.9,-0.05,0.2,9.8294994945,0.0326561445,0.130624578,7.145e-05,2.085e-05,4.9e-06,31.58,0
90676,117851949105625,5.058456,0.8,-0.1,0.1,9.8294994945,0.0326561445,0.1632807225,7.15e-05,2.085e-05,4.95e-06,31.58,0
90676,117851950558673,5.058456,0.65,-0.2,-0.1,9.862155639,0.0,0.195936867,7.15e-05,2.085e-05,5e-06,31.58,0
90676,117851951593860,5.058456,0.3,0.05,-0.1,9.8948117835,0.0326561445,0.2285930115,7.155e-05,2.08e-05,5e-06,31.58,0
90676,117851953003816,5.060874,0.25,0.35,-0.1,9.927467928,0.0326561445,0.2285930115,7.155e-05,2.08e-05,5.05e-06,31.58,0
90676,117851954113035,5.060874,0.2,0.65,0.1,9.927467928,0.065312289,0.2285930115,7.15e-05,2.08e-05,5.1e-06,31.58,0
90676,117851955447912,5.060874,0.25,0.85,0.25,9.8948117835,0.065312289,0.195936867,7.15e-05,2.08e-05,5.05e-06,31.58,0
90676,117851956594496,5.060874,0.3,0.85,0.35,9.862155639,0.065312289,0.1632807225,7.15e-05,2.08e-05,5.05e-06,31.58,0
90676,117851957914217,5.060874,0.3,0.7,0.35,9.8294994945,0.065312289,0.130624578,7.15e-05,2.08e-05,5.05e-06,31.72,0
90676,117851959112624,5.060874,0.2,0.45,0.35,9.8294994945,0.065312289,0.130624578,7.155e-05,2.08e-05,5.05e-06,31.72,0
90676,117851960360408,5.060874,0.1,0.3,0.4,9.862155639,0.065312289,0.1632807225,7.155e-05,2.08e-05,5.05e-06,31.58,0
90676,117851961605399,5.060874,0.05,0.15,0.5,9.862155639,0.0979684335,0.1632807225,7.16e-05,2.08e-05,5.05e-06,31.58,0
90676,117851962598332,5.060874,-0.05,0.1,0.5,9.862155639,0.065312289,0.1632807225,7.155e-05,2.08e-05,5.05e-06,31.58,0
90677,117851964025679,5.060874,-0.15,0.3,0.35,9.8948117835,0.065312289,0.1632807225,7.15e-05,2.08e-05,5.05e-06,31.58,0
90677,117851965128054,5.060874,-0.2,0.4,0.15,9.8948117835,0.065312289,0.1632807225,7.15e-05,2.075e-05,5e-06,31.58,0
90677,117851966485698,5.058456,-0.3,0.65,0.0,9.8948117835,0.0326561445,0.1632807225,7.15e-05,2.075e-05,4.95e-06,31.58,0
90677,117851967605324,5.058456,-0.2,0.8,-0.1,9.8948117835,0.0326561445,0.1632807225,7.155e-05,2.08e-05,4.95e-06,31.58,0
90677,117851968934823,5.058456,0.1,0.85,-0.15,9.862155639,0.0326561445,0.1632807225,7.16e-05,2.08e-05,4.95e-06,31.58,0
90677,117851970129039,5.058456,0.25,1.0,-0.05,9.8294994945,0.0,0.1632807225,7.16e-05,2.085e-05,5e-06,31.58,0
90677,117851971381293,5.058456,0.45,0.9,0.0,9.79684335,0.0,0.195936867,7.155e-05,2.085e-05,5.05e-06,31.58,0
90677,117851972616017,5.058456,0.45,0.9,0.2,9.79684335,-0.0326561445,0.195936867,7.15e-05,2.085e-05,5.05e-06,31.58,0
90677,117851973615516,5.058456,0.3,0.8,0.4,9.7641872055,-0.0326561445,0.195936867,7.15e-05,2.08e-05,5.1e-06,31.58,0
90677,117851975060532,5.058456,0.2,0.55,0.5,9.7641872055,-0.0326561445,0.1632807225,7.145e-05,2.08e-05,5.05e-06,31.58,0
90677,117851976131338,5.060874,0.2,0.5,0.55,9.7641872055,-0.0326561445,0.1632807225,7.15e-05,2.075e-05,5.05e-06,31.58,0
90677,117851977512799,5.060874,0.25,0.4,0.35,9.79684335,0.0,0.1632807225,7.15e-05,2.075e-05,5.05e-06,31.58,0
90677,117851978633961,5.060874,0.35,0.35,0.05,9.8294994945,0.0,0.1632807225,7.155e-05,2.065e-05,5.05e-06,31.58,0
90677,117851979958012,5.060874,0.55,0.5,-0.3,9.862155639,0.0326561445,0.1632807225,7.16e-05,2.06e-05,5e-06,31.58,0
90677,117851981136584,5.060874,0.6,0.55,-0.55,9.8948117835,0.0326561445,0.1632807225,7.17e-05,2.055e-05,5e-06,31.58,0
90678,117851982414609,5.060874,0.55,0.6,-0.6,9.8948117835,0.0,0.1632807225,7.175e-05,2.055e-05,5e-06,31.72,0
90678,117851983630267,5.058456,0.45,0.65,-0.45,9.8948117835,0.0,0.1632807225,7.175e-05,2.065e-05,5e-06,31.72,0
90678,117851984872813,5.058456,0.25,0.55,-0.2,9.862155639,0.0,0.1632807225,7.17e-05,2.075e-05,5e-06,31.72,0
90678,117851986080927,5.058456,0.05,0.45,0.05,9.8294994945,0.0,0.195936867,7.17e-05,2.08e-05,5e-06,31.72,0
90678,117851987144680,5.058456,0.0,0.4,0.3,9.79684335,-0.0326561445,0.195936867,7.165e-05,2.08e-05,5e-06,31.58,0
90678,117851988621893,5.058456,0.0,0.15,0.3,9.7641872055,-0.0326561445,0.195936867,7.17e-05,2.075e-05,5e-06,31.58,0
90678,117851989630262,5.058456,0.1,0.05,0.25,9.7641872055,0.0,0.195936867,7.165e-05,2.075e-05,5e-06,31.58,0
90678,117851990985601,5.058456,0.35,-0.1,0.1,9.79684335,0.0326561445,0.1632807225,7.165e-05,2.08e-05,5e-06,31.58,0
90678,117851992149506,5.058456,0.45,-0.2,-0.05,9.8294994945,0.0326561445,0.1632807225,7.16e-05,2.08e-05,5e-06,31.58,0
90678,117851993428929,5.058456,0.5,-0.05,-0.1,9.8294994945,0.065312289,0.130624578,7.155e-05,2.085e-05,5e-06,31.58,0
90678,117851994636066,5.058456,0.3,0.15,-0.1,9.8294994945,0.065312289,0.130624578,7.155e-05,2.085e-05,5e-06,31.58,0
90678,117851995888599,5.060874,0.05,0.35,-0.15,9.862155639,0.065312289,0.0979684335,7.16e-05,2.085e-05,5e-06,31.58,0
90678,117851997128631,5.060874,-0.2,0.5,-0.35,9.862155639,0.065312289,0.0979684335,7.155e-05,2.085e-05,5e-06,31.58,0
90678,117851998149362,5.060874,-0.45,0.5,-0.6,9.862155639,0.0326561445,0.0979684335,7.15e-05,2.085e-05,4.95e-06,31.58,0
90678,117851999560505,5.060874,-0.5,0.6,-0.8,9.862155639,0.0326561445,0.0979684335,7.15e-05,2.085e-05,4.95e-06,31.58,0
90679,117852000642137,5.060874,-0.5,0.7,-0.75,9.862155639,0.0326561445,0.130624578,7.15e-05,2.085e-05,4.95e-06,31.58,0
90679,117852002010816,5.060874,-0.4,0.9,-0.5,9.8294994945,0.0326561445,0.130624578,7.15e-05,2.08e-05,4.95e-06,31.58,0
90679,117852003148740,5.060874,-0.2,1.05,-0.2,9.8294994945,0.0326561445,0.130624578,7.155e-05,2.08e-05,5e-06,31.58,0
90679,117852004464830,5.060874,0.05,1.0,0.2,9.79684335,0.0326561445,0.130624578,7.16e-05,2.08e-05,5.05e-06,31.58,0
90679,117852005639420,5.060874,0.35,0.8,0.45,9.79684335,0.0326561445,0.130624578,7.16e-05,2.085e-05,5.05e-06,31.58,0
90679,117852006905363,5.060874,0.5,0.55,0.5,9.79684335,0.0326561445,0.130624578,7.16e-05,2.085e-05,5.05e-06,31.58,0
90679,117852008143160,5.060874,0.55,0.4,0.55,9.79684335,0.0326561445,0.1632807225,7.155e-05,2.085e-05,5.05e-06,31.58,0
90679,117852009138957,5.060874,0.35,0.4,0.5,9.79684335,0.0326561445,0.1632807225,7.155e-05,2.085e-05,5.05e-06,31.58,0
90679,117852010585999,5.060874,0.05,0.5,0.4,9.8294994945,0.0326561445,0.195936867,7.15e-05,2.08e-05,5.05e-06,31.58,0
90679,117852011655339,5.060874,-0.1,0.6,0.35,9.862155639,0.0326561445,0.195936867,7.15e-05,2.08e-05,5.05e-06,31.58,0
90679,117852013038406,5.060874,-0.35,0.65,0.2,9.862155639,0.0326561445,0.195936867,7.15e-05,2.08e-05,5e-06,31.58,0
90679,117852014141828,5.060874,-0.4,0.65,0.0,9.862155639,0.065312289,0.195936867,7.15e-05,2.075e-05,5e-06,31.58,0
90679,117852015492209,5.060874,-0.35,0.6,-0.15,9.8294994945,0.0326561445,0.195936867,7.15e-05,2.075e-05,4.95e-06,31.58,0
90679,117852016654089,5.058456,-0.3,0.6,-0.2,9.8294994945,0.0326561445,0.195936867,7.15e-05,2.07e-05,4.95e-06,31.58,0
90679,117852017936934,5.058456,-0.1,0.65,0.0,9.79684335,0.0326561445,0.1632807225,7.155e-05,2.07e-05,4.95e-06,31.58,0
90680,117852019151124,5.058456,0.0,0.55,0.3,9.79684335,0.0,0.1632807225,7.155e-05,2.065e-05,4.95e-06,31.58,0
90680,117852020391087,5.058456,0.05,0.55,0.5,9.79684335,0.0,0.130624578,7.16e-05,2.065e-05,4.95e-06,31.58,0
90680,117852021609607,5.058456,-0.05,0.3,0.55,9.8294994945,0.0326561445,0.0979684335,7.165e-05,2.065e-05,4.95e-06,31.58,0
90680,117852022661347,5.060874,-0.2,0.05,0.4,9.8294994945,0.0326561445,0.0979684335,7.17e-05,2.065e-05,4.95e-06,31.58,0
90680,117852024015081,5.060874,-0.35,-0.05,0.1,9.8294994945,0.065312289,0.0979684335,7.17e-05,2.065e-05,4.9e-06,31.58,0
90680,117852025142599,5.060874,-0.4,-0.1,-0.05,9.862155639,0.065312289,0.0979684335,7.165e-05,2.07e-05,4.95e-06,31.58,0
90680,117852026510510,5.060874,-0.35,0.1,-0.15,9.862155639,0.065312289,0.130624578,7.16e-05,2.07e-05,4.95e-06,31.58,0
90680,117852027664917,5.060874,-0.3,0.25,-0.2,9.8294994945,0.0979684335,0.130624578,7.155e-05,2.075e-05,4.95e-06,31.58,0
90680,117852028962638,5.060874,-0.2,0.4,-0.2,9.79684335,0.065312289,0.1632807225,7.15e-05,2.075e-05,4.95e-06,31.58,0
90680,117852030149939,5.060874,-0.15,0.55,-0.2,9.731531061,0.065312289,0.1632807225,7.15e-05,2.075e-05,4.95e-06,31.58,0
90680,117852031418117,5.060874,-0.05,0.6,-0.15,9.6988749165,0.0326561445,0.1632807225,7.15e-05,2.075e-05,5e-06,31.58,0
90680,117852032633565,5.060874,0.0,0.65,-0.1,9.6988749165,0.0326561445,0.1632807225,7.155e-05,2.08e-05,5e-06,31.58,0
90680,117852033671057,5.060874,0.1,0.65,0.0,9.731531061,0.0326561445,0.130624578,7.155e-05,2.08e-05,5e-06,31.58,0
90680,117852035091280,5.060874,0.2,0.6,0.05,9.79684335,0.0326561445,0.130624578,7.155e-05,2.08e-05,5e-06,31.58,0
90680,117852036140715,5.060874,0.05,0.45,0.05,9.8294994945,0.0326561445,0.130624578,7.155e-05,2.08e-05,5e-06,31.58,0
90681,117852037549973,5.060874,-0.15,0.3,0.0,9.8294994945,0.0326561445,0.130624578,7.155e-05,2.08e-05,5e-06,31.58,0
90681,117852038648576,5.060874,-0.25,0.25,-0.05,9.862155639,0.0326561445,0.130624578,7.155e-05,2.075e-05,5e-06,31.58,0
90681,117852039983173,5.060874,-0.35,0.2,-0.1,9.8294994945,0.0326561445,0.1632807225,7.155e-05,2.075e-05,5e-06,31.58,0
90681,117852041150291,5.060874,-0.3,0.1,0.05,9.79684335,0.0,0.1632807225,7.155e-05,2.075e-05,5e-06,31.58,0
90681,117852042440678,5.060874,-0.15,0.1,0.2,9.8294994945,0.0,0.1632807225,7.155e-05,2.075e-05,4.95e-06,31.58,0
90681,117852043672050,5.060874,-0.05,0.1,0.4,9.79684335,0.0,0.1632807225,7.155e-05,2.08e-05,4.95e-06,31.58,0
90681,117852044687263,5.060874,0.0,0.1,0.55,9.8294994945,0.0,0.1632807225,7.16e-05,2.075e-05,4.95e-06,31.58,0
90682,117852046142755,5.060874,-0.05,0.15,0.55,9.8294994945,0.0,0.130624578,7.16e-05,2.075e-05,5e-06,31.72,0
90682,117852047140787,5.058456,-0.15,0.15,0.45,9.8294994945,0.0,0.130624578,7.16e-05,2.075e-05,5e-06,31.72,0
90682,117852048611365,5.058456,-0.3,0.2,0.4,9.8294994945,0.0326561445,0.130624578,7.16e-05,2.075e-05,4.95e-06,31.72,0
90682,117852049686502,5.058456,-0.4,0.25,0.3,9.79684335,0.0326561445,0.130624578,7.155e-05,2.075e-05,4.9e-06,31.72,0
90682,117852051013347,5.058456,-0.35,0.3,0.3,9.7641872055,0.0326561445,0.130624578,7.155e-05,2.08e-05,4.85e-06,31.58,0
90682,117852052150921,5.058456,-0.2,0.25,0.45,9.7641872055,0.0326561445,0.1632807225,7.155e-05,2.08e-05,4.9e-06,31.58,0
90682,117852053464776,5.058456,0.15,0.2,0.55,9.731531061,0.0326561445,0.130624578,7.155e-05,2.08e-05,4.9e-06,31.58,0
90682,117852054685392,5.058456,0.45,0.1,0.55,9.731531061,0.0326561445,0.130624578,7.155e-05,2.08e-05,4.95e-06,31.58,0
90682,117852055695855,5.058456,0.55,0.05,0.55,9.7641872055,0.0326561445,0.130624578,7.155e-05,2.075e-05,5e-06,31.58,0
90682,117852057132281,5.058456,0.45,0.0,0.4,9.7641872055,0.065312289,0.130624578,7.16e-05,2.075e-05,5e-06,31.58,0
90682,117852058628072,5.058456,0.1,-0.05,0.2,9.7641872055,0.065312289,0.1632807225,7.155e-05,2.08e-05,5.05e-06,31.58,0
90682,117852059589856,5.058456,-0.2,-0.05,0.2,9.79684335,0.065312289,0.195936867,7.15e-05,2.08e-05,5e-06,31.58,0
90682,117852060697958,5.058456,-0.4,0.0,0.3,9.79684335,0.0326561445,0.195936867,7.15e-05,2.085e-05,5e-06,31.58,0
90682,117852062040447,5.058456,-0.4,0.0,0.6,9.8294994945,0.0,0.195936867,7.15e-05,2.085e-05,5e-06,31.58,0
90683,117852063138632,5.058456,-0.25,0.15,0.95,9.862155639,-0.0326561445,0.195936867,7.15e-05,2.085e-05,5e-06,31.58,0
90683,117852064486219,5.058456,0.05,0.25,1.1,9.8948117835,-0.0326561445,0.195936867,7.15e-05,2.08e-05,5e-06,31.58,0
90683,117852065702086,5.058456,0.35,0.5,1.0,9.8948117835,0.0,0.1632807225,7.155e-05,2.08e-05,5e-06,31.58,0
90683,117852066949172,5.058456,0.6,0.75,0.7,9.8948117835,0.0326561445,0.1632807225,7.155e-05,2.08e-05,5e-06,31.58,0
90683,117852068121737,5.058456,0.75,1.05,0.4,9.8948117835,0.0326561445,0.1632807225,7.16e-05,2.08e-05,5e-06,31.58,0
90683,117852069394176,5.058456,0.8,1.2,0.2,9.862155639,0.065312289,0.1632807225,7.165e-05,2.08e-05,4.95e-06,31.58,0
90683,117852070613046,5.060874,0.75,1.15,0.2,9.862155639,0.0326561445,0.1632807225,7.165e-05,2.075e-05,4.95e-06,31.58,0
90683,117852071707389,5.060874,0.7,0.95,0.2,9.8294994945,0.0326561445,0.1632807225,7.16e-05,2.07e-05,4.95e-06,31.58,0
90683,117852073063567,5.060874,0.5,0.6,0.25,9.8294994945,0.0326561445,0.1632807225,7.155e-05,2.07e-05,4.95e-06,31.58,0
90683,117852074141567,5.060874,0.15,0.4,0.25,9.8294994945,0.0326561445,0.195936867,7.155e-05,2.07e-05,5e-06,31.58,0
90683,117852075516602,5.058456,-0.1,0.35,0.15,9.8294994945,0.0326561445,0.1632807225,7.155e-05,2.075e-05,5e-06,31.58,0
90683,117852076710120,5.058456,-0.45,0.35,0.35,9.8294994945,0.0326561445,0.1632807225,7.155e-05,2.075e-05,5e-06,31.58,0
90683,117852077967193,5.058456,-0.65,0.3,0.55,9.8294994945,0.0326561445,0.1632807225,7.15e-05,2.08e-05,5e-06,31.58,0
